Row ID,Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1558,IND-I1IMNZCZ,31-07-2024,04-08-2024,CUST-IN-966241,Sneha Reddy,Consumer,India,Pune,Maharashtra,411001,West,OFF-YP-83938584,Electronics,Art,Monitor,79.36,5,0.2,9.92
1559,IND-XMBL9503,20-06-2024,22-06-2024,CUST-IN-306001,Vikram Sharma,Consumer,India,Kochi,Kerala,682001,South,TEC-HV-66606930,Furniture,Tables,Sofa Set,171.96,2,0,44.7096
1560,IND-DFFCWRHG,19-11-2025,24-11-2025,CUST-IN-800510,Rahul Khan,Corporate,India,Delhi,Delhi,110001,North,TEC-RB-77374139,Stationery,Binders,Notebook,35.352,9,0.2,12.8151
1561,IND-51LR4PX8,26-11-2024,27-11-2024,CUST-IN-300244,Vikram Singh,Home Office,India,Delhi,Delhi,110001,North,TEC-BM-29900849,Stationery,Labels,Desk Organizer,18.9,6,0,9.072
1562,IND-JI5XFY0E,12-12-2024,14-12-2024,CUST-IN-500726,Arjun Patel,Home Office,India,Pune,Maharashtra,411001,West,FUR-NH-20150791,Stationery,Art,Desk Organizer,2.78,1,0,0.7228
1563,IND-WPATCOK6,20-06-2023,22-06-2023,CUST-IN-005357,Sneha Das,Consumer,India,Jaipur,Rajasthan,302001,North,OFF-RR-17153444,Furniture,Tables,Wooden Table,1044.63,5,0.4,-295.9785
1564,IND-BGVLCLP5,02-09-2025,05-09-2025,CUST-IN-810148,Neha Sharma,Consumer,India,Kolkata,West Bengal,700001,East,OFF-WJ-08253067,Furniture,Paper,Bookshelf,11.352,3,0.2,4.1151
1565,IND-GTTW9INU,11-07-2023,16-07-2023,CUST-IN-723122,Neha Iyer,Consumer,India,Bhubaneswar,Odisha,751001,East,OFF-YD-56536102,Stationery,Storage,Marker Pack,354.9,5,0,17.745
1566,IND-5TLJEBLW,30-10-2025,01-11-2025,CUST-IN-461698,Vikram Nair,Home Office,India,Kolkata,West Bengal,700001,East,TEC-FR-93995943,Electronics,Phones,Wireless Mouse,453.576,3,0.2,39.6879
1567,IND-RPLK7SP9,05-06-2025,10-06-2025,CUST-IN-037224,Priya Singh,Consumer,India,Mumbai,Maharashtra,400001,West,TEC-KG-03142857,Stationery,Accessories,Marker Pack,21.48,3,0.2,-0.2685
1568,IND-TR0VMDKR,05-09-2024,10-09-2024,CUST-IN-662580,Rahul Iyer,Consumer,India,Pune,Maharashtra,411001,West,FUR-JN-27326724,Stationery,Binders,Marker Pack,8.784,4,0.8,-13.6152
1569,IND-1M2YHL92,23-06-2023,24-06-2023,CUST-IN-373067,Priya Gupta,Consumer,India,Bhubaneswar,Odisha,751001,East,FUR-WE-71043734,Furniture,Paper,Wooden Table,122.97,3,0,60.2553
1570,IND-63TTRJ7M,10-01-2023,14-01-2023,CUST-IN-178527,Vikram Reddy,Corporate,India,Bhubaneswar,Odisha,751001,East,TEC-AP-56862944,Stationery,Art,Pen Set,12.84,3,0,3.7236
1571,IND-0RHTMRHW,08-02-2025,09-02-2025,CUST-IN-084517,Vikram Mehta,Consumer,India,Chennai,Tamil Nadu,600001,South,TEC-PM-10535058,Furniture,Chairs,Office Chair,603.92,5,0.2,-67.941
1572,IND-10VIG3VU,07-03-2023,12-03-2023,CUST-IN-100057,Sneha Patel,Consumer,India,Kolkata,West Bengal,700001,East,OFF-NL-70092031,Electronics,Envelopes,Keyboard,21.84,3,0,10.4832
1573,IND-14YY40SR,02-03-2025,07-03-2025,CUST-IN-769274,Arjun Mehta,Consumer,India,Mumbai,Maharashtra,400001,West,TEC-CZ-22884438,Electronics,Accessories,Keyboard,29.99,1,0,6.2979
1574,IND-N98RIJAT,26-05-2024,28-05-2024,CUST-IN-342103,Neha Mehta,Consumer,India,Pune,Maharashtra,411001,West,FUR-ZG-71250637,Stationery,Chairs,Notebook,381.44,2,0.2,23.84
1575,IND-4QG8KKSK,17-02-2024,19-02-2024,CUST-IN-486788,Arjun Patel,Consumer,India,Hyderabad,Telangana,500001,South,FUR-NZ-59743752,Stationery,Phones,Desk Organizer,40.68,3,0.2,-9.153
1576,IND-UH4IL5ZM,13-04-2024,14-04-2024,CUST-IN-485075,Neha Iyer,Consumer,India,Bengaluru,Karnataka,560001,South,FUR-FZ-13604305,Furniture,Chairs,Bookshelf,763.28,5,0.3,-21.808
1577,IND-XKAO8KTI,09-06-2025,11-06-2025,CUST-IN-438864,Neha Iyer,Home Office,India,Ahmedabad,Gujarat,380001,West,FUR-PG-54715853,Stationery,Storage,Pen Set,23.952,2,0.2,2.3952
1578,IND-7CEL9N1L,25-11-2025,28-11-2025,CUST-IN-570519,Anjali Gupta,Home Office,India,Pune,Maharashtra,411001,West,OFF-JN-53277463,Furniture,Paper,Sofa Set,4.98,1,0,2.4402
1579,IND-SO0G9Y7A,23-01-2024,24-01-2024,CUST-IN-719854,Neha Nair,Consumer,India,Pune,Maharashtra,411001,West,FUR-AO-83390615,Stationery,Appliances,Desk Organizer,170.88,3,0,49.5552
1580,IND-7VQGMHLT,15-08-2023,20-08-2023,CUST-IN-518121,Neha Iyer,Consumer,India,Ahmedabad,Gujarat,380001,West,FUR-VW-30440069,Stationery,Phones,Pen Set,307.98,2,0,89.3142
1581,IND-5T7WBHEZ,31-12-2025,04-01-2026,CUST-IN-836112,Neha Sharma,Consumer,India,Bhubaneswar,Odisha,751001,East,TEC-GH-64693385,Furniture,Tables,Sofa Set,382.806,9,0.4,-153.1224
1582,IND-1HB7NFDX,29-04-2024,01-05-2024,CUST-IN-238663,Priya Das,Consumer,India,Chennai,Tamil Nadu,600001,South,TEC-CG-83650837,Stationery,Storage,Marker Pack,41.96,2,0,2.9372
1583,IND-AJSXBSB8,12-04-2025,16-04-2025,CUST-IN-371462,Rahul Singh,Consumer,India,Jaipur,Rajasthan,302001,North,OFF-KT-75264849,Electronics,Binders,Keyboard,1217.568,2,0.2,456.588
1584,IND-6606ITDT,17-03-2024,19-03-2024,CUST-IN-807786,Rohit Iyer,Consumer,India,Ahmedabad,Gujarat,380001,West,TEC-YC-92430273,Furniture,Furnishings,Bookshelf,47.04,3,0,18.3456
1585,IND-W36L4HRM,20-12-2024,22-12-2024,CUST-IN-918930,Priya Patel,Consumer,India,Bengaluru,Karnataka,560001,South,TEC-YM-48840214,Stationery,Furnishings,Marker Pack,6.16,2,0,2.9568
1586,IND-SSGKBCFX,18-06-2025,22-06-2025,CUST-IN-425387,Kavya Mehta,Consumer,India,Chennai,Tamil Nadu,600001,South,OFF-HL-69143855,Stationery,Phones,Pen Set,979.95,5,0,274.386
1587,IND-W881OO63,02-01-2025,03-01-2025,CUST-IN-122582,Arjun Das,Consumer,India,Jaipur,Rajasthan,302001,North,TEC-HO-67722341,Stationery,Paper,Pen Set,143.7,3,0,68.976
1588,IND-F955C1J1,11-09-2025,12-09-2025,CUST-IN-629749,Arjun Nair,Consumer,India,Chennai,Tamil Nadu,600001,South,OFF-GP-87702928,Furniture,Fasteners,Office Chair,10.65,3,0,5.0055
1589,IND-3DQJ0YVL,09-02-2024,11-02-2024,CUST-IN-756589,Neha Gupta,Consumer,India,Chennai,Tamil Nadu,600001,South,FUR-FO-34326609,Electronics,Accessories,Wireless Mouse,247.8,4,0,34.692
1590,IND-NREU6BI5,27-05-2024,28-05-2024,CUST-IN-443166,Amit Reddy,Corporate,India,Bhubaneswar,Odisha,751001,East,TEC-IW-23036850,Furniture,Art,Sofa Set,10.96,4,0,2.9592
1591,IND-SG00K8IN,06-08-2024,07-08-2024,CUST-IN-813822,Vikram Iyer,Corporate,India,Chennai,Tamil Nadu,600001,South,TEC-DG-97662000,Electronics,Art,Keyboard,33.488,7,0.2,5.8604
1592,IND-FO8P50F3,02-09-2023,03-09-2023,CUST-IN-015892,Anjali Singh,Corporate,India,Kolkata,West Bengal,700001,East,OFF-ZR-92439015,Electronics,Fasteners,Laptop,8.04,5,0.2,2.9145
1593,IND-E3KFER8D,23-03-2025,25-03-2025,CUST-IN-965146,Vikram Singh,Consumer,India,Jaipur,Rajasthan,302001,North,TEC-YX-07382408,Stationery,Phones,Pen Set,201.568,4,0.2,22.6764
1594,IND-NST4TC9O,12-08-2025,17-08-2025,CUST-IN-794977,Kavya Iyer,Consumer,India,Chennai,Tamil Nadu,600001,South,FUR-JU-81719308,Furniture,Paper,Office Chair,13.44,3,0,6.5856
1595,IND-2QWDRW0X,22-03-2024,23-03-2024,CUST-IN-733642,Rahul Khan,Home Office,India,Pune,Maharashtra,411001,West,TEC-ZN-94942063,Stationery,Bookcases,Notebook,359.058,3,0.3,-35.9058
1596,IND-OC0JGU1T,05-03-2025,08-03-2025,CUST-IN-188727,Anjali Reddy,Consumer,India,Lucknow,Uttar Pradesh,226001,North,TEC-ZY-08633191,Stationery,Chairs,Notebook,47.992,2,0.3,-2.0568
1597,IND-JKV0GIXD,25-09-2023,29-09-2023,CUST-IN-649318,Sneha Nair,Corporate,India,Bhubaneswar,Odisha,751001,East,FUR-WF-64753532,Stationery,Furnishings,Pen Set,547.3,13,0,175.136
1598,IND-KJ8067GF,28-02-2024,29-02-2024,CUST-IN-454691,Anjali Singh,Consumer,India,Hyderabad,Telangana,500001,South,FUR-MW-10155247,Furniture,Paper,Sofa Set,16.896,4,0.2,5.28
1599,IND-PUWWLLAO,11-03-2025,16-03-2025,CUST-IN-870104,Priya Reddy,Consumer,India,Bhubaneswar,Odisha,751001,East,TEC-ZH-54909729,Furniture,Supplies,Sofa Set,6.672,1,0.2,0.5004
1600,IND-HPJOKX9M,20-05-2024,22-05-2024,CUST-IN-459198,Amit Singh,Consumer,India,Bengaluru,Karnataka,560001,South,FUR-TZ-02156694,Electronics,Art,Monitor,99.136,4,0.2,8.6744
1601,IND-DDVPBYU5,22-01-2023,26-01-2023,CUST-IN-763305,Sneha Reddy,Consumer,India,Kolkata,West Bengal,700001,East,OFF-HM-53144960,Furniture,Furnishings,Office Chair,15.992,2,0.6,-13.993
1602,IND-ZLHAJNOV,12-10-2024,17-10-2024,CUST-IN-305689,Rohit Sharma,Corporate,India,Delhi,Delhi,110001,North,OFF-SJ-76567116,Electronics,Furnishings,Keyboard,211.96,2,0,42.392
1603,IND-M13PM30M,12-03-2025,14-03-2025,CUST-IN-217916,Arjun Mehta,Consumer,India,Bhubaneswar,Odisha,751001,East,OFF-VF-89891697,Furniture,Art,Wooden Table,6.672,3,0.2,1.668
1604,IND-S77OWHR2,11-09-2025,12-09-2025,CUST-IN-601027,Kavya Reddy,Consumer,India,Kolkata,West Bengal,700001,East,OFF-TM-19481129,Stationery,Art,Pen Set,155.94,6,0,45.2226
1605,IND-TMZTM13S,25-06-2023,27-06-2023,CUST-IN-965463,Rahul Singh,Consumer,India,Jaipur,Rajasthan,302001,North,OFF-DQ-16452508,Stationery,Phones,Desk Organizer,39.96,5,0.2,12.987
1606,IND-2IM1XNQI,10-01-2024,13-01-2024,CUST-IN-361962,Neha Reddy,Consumer,India,Pune,Maharashtra,411001,West,FUR-IT-38880535,Electronics,Art,Wireless Mouse,5.46,3,0,1.5288
1607,IND-FY0Y08X3,23-06-2025,28-06-2025,CUST-IN-338797,Kavya Patel,Consumer,India,Pune,Maharashtra,411001,West,TEC-LF-98280281,Furniture,Art,Bookshelf,73.2,5,0,21.228
1608,IND-W2CHCSIL,20-03-2025,23-03-2025,CUST-IN-466487,Vikram Gupta,Consumer,India,Chennai,Tamil Nadu,600001,South,FUR-ZC-83933800,Furniture,Binders,Bookshelf,5.84,1,0.2,1.971
1609,IND-PHDWO5JC,29-12-2024,03-01-2025,CUST-IN-765766,Kavya Mehta,Consumer,India,Bhubaneswar,Odisha,751001,East,TEC-TO-19047067,Stationery,Paper,Desk Organizer,22.72,4,0,10.224
1610,IND-OD4ZNMOR,21-01-2024,22-01-2024,CUST-IN-380760,Sneha Iyer,Consumer,India,Chennai,Tamil Nadu,600001,South,FUR-OF-83879033,Furniture,Binders,Office Chair,9.336,3,0.2,3.2676
1611,IND-YXGOC741,25-08-2023,28-08-2023,CUST-IN-357490,Rohit Khan,Corporate,India,Delhi,Delhi,110001,North,OFF-HM-16836487,Electronics,Bookcases,Wireless Mouse,290.666,2,0.15,27.3568
1612,IND-OE7HGLXR,05-11-2025,08-11-2025,CUST-IN-776067,Rohit Mehta,Corporate,India,Kolkata,West Bengal,700001,East,OFF-MI-03292540,Furniture,Phones,Wooden Table,201.584,2,0.2,20.1584
1613,IND-I5OUGCB6,31-10-2024,02-11-2024,CUST-IN-638643,Rohit Mehta,Corporate,India,Hyderabad,Telangana,500001,South,FUR-HO-73308115,Electronics,Phones,Keyboard,83.984,2,0.2,31.494
1614,IND-2FBXAC8R,08-09-2024,13-09-2024,CUST-IN-594682,Rahul Patel,Corporate,India,Kolkata,West Bengal,700001,East,FUR-MG-26141871,Electronics,Storage,Laptop,1000.02,7,0,290.0058
1615,IND-L3B7401B,14-12-2025,18-12-2025,CUST-IN-243783,Kavya Nair,Home Office,India,Ahmedabad,Gujarat,380001,West,TEC-JF-36615788,Stationery,Accessories,Desk Organizer,83.976,3,0.2,-13.6461
1616,IND-HX4FTK6K,12-11-2023,17-11-2023,CUST-IN-873891,Kavya Khan,Home Office,India,Pune,Maharashtra,411001,West,TEC-WS-80929385,Stationery,Labels,Notebook,3.75,1,0,1.8
1617,IND-1A2D16J5,03-04-2024,04-04-2024,CUST-IN-156791,Vikram Patel,Home Office,India,Jaipur,Rajasthan,302001,North,TEC-AG-28199746,Electronics,Labels,Wireless Mouse,41.4,4,0,19.872
1618,IND-FHLP4Q3T,23-06-2023,28-06-2023,CUST-IN-002895,Rahul Khan,Home Office,India,Mumbai,Maharashtra,400001,West,FUR-DK-02622564,Electronics,Art,Laptop,29.79,3,0,12.5118
1619,IND-N59H61QA,29-11-2024,03-12-2024,CUST-IN-473661,Sneha Khan,Home Office,India,Kolkata,West Bengal,700001,East,OFF-NY-04362458,Stationery,Storage,Pen Set,59.48,2,0,8.922
1620,IND-HTGJKRLH,29-12-2023,01-01-2024,CUST-IN-691932,Rohit Gupta,Home Office,India,Kochi,Kerala,682001,South,TEC-SV-70705374,Electronics,Paper,Wireless Mouse,6.69,1,0,3.0774
1621,IND-JB6HT8C1,26-03-2024,27-03-2024,CUST-IN-778692,Kavya Sharma,Consumer,India,Lucknow,Uttar Pradesh,226001,North,OFF-MC-44106304,Electronics,Furnishings,Keyboard,198.46,2,0,99.23
1622,IND-22KUQYBG,15-11-2024,19-11-2024,CUST-IN-627347,Neha Patel,Consumer,India,Bhubaneswar,Odisha,751001,East,TEC-JB-67987580,Stationery,Labels,Pen Set,786.48,8,0,385.3752
1623,IND-IF9CKNM3,10-05-2025,12-05-2025,CUST-IN-652164,Anjali Nair,Consumer,India,Ahmedabad,Gujarat,380001,West,TEC-PH-67211330,Stationery,Binders,Pen Set,23.168,2,0.2,7.8192
1624,IND-CCCSAIPI,26-09-2024,27-09-2024,CUST-IN-164935,Neha Nair,Consumer,India,Kochi,Kerala,682001,South,TEC-FE-95245360,Furniture,Accessories,Bookshelf,50,2,0,10.5
1625,IND-O1KV5XQ7,24-01-2025,25-01-2025,CUST-IN-890282,Rohit Patel,Consumer,India,Chennai,Tamil Nadu,600001,South,OFF-HA-15718997,Stationery,Phones,Pen Set,675.96,5,0.2,84.495
1626,IND-HUA22TK6,25-04-2024,26-04-2024,CUST-IN-822657,Rahul Das,Consumer,India,Kolkata,West Bengal,700001,East,FUR-QY-95820013,Stationery,Accessories,Desk Organizer,1265.85,3,0,556.974
1627,IND-NEJM3DZD,13-12-2024,16-12-2024,CUST-IN-584099,Vikram Das,Home Office,India,Ahmedabad,Gujarat,380001,West,TEC-EA-54503055,Stationery,Appliances,Marker Pack,523.25,5,0,141.2775
1628,IND-CLY8KSMZ,26-04-2023,27-04-2023,CUST-IN-138784,Arjun Iyer,Consumer,India,Bengaluru,Karnataka,560001,South,TEC-RE-26202745,Stationery,Chairs,Notebook,517.5,6,0,155.25
1629,IND-3KKFMJXJ,10-07-2024,15-07-2024,CUST-IN-417358,Kavya Singh,Consumer,India,Bhubaneswar,Odisha,751001,East,FUR-QU-46456338,Electronics,Furnishings,Monitor,17.92,5,0.2,2.464
1630,IND-Y7JE0A00,22-04-2023,23-04-2023,CUST-IN-413011,Rohit Sharma,Consumer,India,Ahmedabad,Gujarat,380001,West,OFF-OD-04058116,Furniture,Binders,Wooden Table,41.256,6,0.7,-34.38
1631,IND-AYIW5NDX,06-12-2025,10-12-2025,CUST-IN-374410,Vikram Singh,Consumer,India,Lucknow,Uttar Pradesh,226001,North,FUR-EB-17774913,Stationery,Storage,Pen Set,1006.056,3,0.2,88.0299
1632,IND-67PBZHEW,29-08-2024,03-09-2024,CUST-IN-119886,Priya Mehta,Consumer,India,Mumbai,Maharashtra,400001,West,OFF-ZH-74415289,Stationery,Paper,Pen Set,10.688,2,0.2,3.7408
1633,IND-Y8JELMGG,06-08-2025,11-08-2025,CUST-IN-286022,Priya Khan,Consumer,India,Mumbai,Maharashtra,400001,West,FUR-DX-54953668,Furniture,Paper,Wooden Table,10.368,2,0.2,3.6288
1634,IND-5XCTF7C0,15-02-2025,19-02-2025,CUST-IN-063706,Sneha Das,Consumer,India,Hyderabad,Telangana,500001,South,OFF-KC-95771526,Electronics,Storage,Keyboard,25.12,2,0.2,1.57
1635,IND-3BVVLW2K,11-12-2024,16-12-2024,CUST-IN-281923,Rohit Gupta,Consumer,India,Pune,Maharashtra,411001,West,TEC-JH-56079506,Stationery,Accessories,Marker Pack,58.112,2,0.2,7.264
1636,IND-3Z7X6UGS,07-05-2025,11-05-2025,CUST-IN-543258,Anjali Nair,Consumer,India,Bhubaneswar,Odisha,751001,East,FUR-FC-99424827,Furniture,Paper,Office Chair,15.552,3,0.2,5.4432
1637,IND-HOOKMOOI,21-09-2024,24-09-2024,CUST-IN-760223,Kavya Sharma,Consumer,India,Hyderabad,Telangana,500001,South,TEC-RQ-59204276,Stationery,Storage,Desk Organizer,669.08,5,0.2,-167.27
1638,IND-2MFEXUGA,05-03-2023,07-03-2023,CUST-IN-225250,Kavya Gupta,Consumer,India,Mumbai,Maharashtra,400001,West,OFF-KL-49092174,Furniture,Phones,Wooden Table,438.336,4,0.2,-87.6672
1639,IND-VZJ27XF1,27-10-2024,01-11-2024,CUST-IN-371149,Arjun Gupta,Consumer,India,Ahmedabad,Gujarat,380001,West,TEC-BC-59989104,Electronics,Paper,Monitor,19.44,3,0,9.3312
1640,IND-Z5WRG6CQ,12-11-2025,14-11-2025,CUST-IN-030272,Rohit Gupta,Consumer,India,Bhubaneswar,Odisha,751001,East,FUR-JG-85503541,Stationery,Binders,Marker Pack,9.64,2,0,4.4344
1641,IND-MNNNRIEH,19-10-2024,23-10-2024,CUST-IN-588303,Amit Iyer,Consumer,India,Delhi,Delhi,110001,North,FUR-HZ-33241019,Furniture,Paper,Bookshelf,12.7,2,0,5.842
1642,IND-7Q8G0JDD,13-12-2025,16-12-2025,CUST-IN-729965,Anjali Singh,Consumer,India,Chennai,Tamil Nadu,600001,South,FUR-KR-83051716,Electronics,Furnishings,Monitor,41.37,3,0,17.3754
1643,IND-1BKXGJEW,27-04-2023,29-04-2023,CUST-IN-154609,Priya Nair,Corporate,India,Delhi,Delhi,110001,North,OFF-LV-08698017,Electronics,Fasteners,Wireless Mouse,12.624,2,0.2,3.945
1644,IND-4ZZZDN61,25-06-2023,27-06-2023,CUST-IN-893743,Arjun Sharma,Corporate,India,Lucknow,Uttar Pradesh,226001,North,OFF-BR-78293889,Stationery,Storage,Notebook,1247.64,3,0,349.3392
1645,IND-9V314GL0,19-04-2023,20-04-2023,CUST-IN-753899,Sneha Khan,Corporate,India,Ahmedabad,Gujarat,380001,West,OFF-WU-17034829,Furniture,Copiers,Office Chair,3149.93,7,0,1480.4671
1646,IND-1JT6ENZN,14-05-2025,19-05-2025,CUST-IN-114521,Kavya Nair,Corporate,India,Lucknow,Uttar Pradesh,226001,North,OFF-HB-38310540,Furniture,Paper,Sofa Set,209.7,2,0,100.656
1647,IND-QBE0QKM0,11-10-2024,13-10-2024,CUST-IN-665482,Amit Sharma,Home Office,India,Kolkata,West Bengal,700001,East,OFF-HU-04905243,Electronics,Accessories,Wireless Mouse,35.36,2,0.2,-3.094
1648,IND-BZYFLWGR,27-08-2025,01-09-2025,CUST-IN-564004,Priya Reddy,Home Office,India,Pune,Maharashtra,411001,West,FUR-YB-50251776,Electronics,Fasteners,Monitor,3.168,2,0.2,-0.7128
1649,IND-IP70IBNK,30-04-2024,01-05-2024,CUST-IN-901656,Rahul Gupta,Consumer,India,Mumbai,Maharashtra,400001,West,TEC-WZ-87373454,Stationery,Binders,Marker Pack,121.104,6,0.7,-100.92
1650,IND-A1J0RG4X,20-03-2023,23-03-2023,CUST-IN-150840,Arjun Reddy,Consumer,India,Jaipur,Rajasthan,302001,North,TEC-HB-33568720,Furniture,Phones,Office Chair,45.894,1,0.4,-9.1788
1651,IND-202JHLCM,19-08-2023,22-08-2023,CUST-IN-744683,Anjali Reddy,Corporate,India,Bhubaneswar,Odisha,751001,East,FUR-RA-87399823,Electronics,Paper,Keyboard,109.92,2,0,53.8608
1652,IND-EBSXCJ5E,05-05-2023,10-05-2023,CUST-IN-013512,Vikram Iyer,Corporate,India,Ahmedabad,Gujarat,380001,West,FUR-PC-95456653,Electronics,Paper,Keyboard,13.36,2,0,6.4128
1653,IND-7O7WB9A5,15-06-2025,16-06-2025,CUST-IN-023321,Amit Singh,Consumer,India,Ahmedabad,Gujarat,380001,West,FUR-VC-57477603,Furniture,Storage,Bookshelf,169.68,6,0,45.8136
1654,IND-0HHJK02X,13-07-2023,18-07-2023,CUST-IN-956196,Anjali Sharma,Consumer,India,Mumbai,Maharashtra,400001,West,OFF-NM-02560681,Stationery,Accessories,Pen Set,132.52,4,0,54.3332
1655,IND-8MOPI4KO,03-11-2025,08-11-2025,CUST-IN-356682,Vikram Iyer,Consumer,India,Kolkata,West Bengal,700001,East,OFF-DZ-61724532,Stationery,Fasteners,Desk Organizer,2.96,2,0,1.4208
1656,IND-EOKVEL2Z,01-07-2024,06-07-2024,CUST-IN-731981,Sneha Mehta,Consumer,India,Lucknow,Uttar Pradesh,226001,North,OFF-PL-11090482,Electronics,Binders,Wireless Mouse,8.448,2,0.2,2.9568
1657,IND-JEPK4WNB,14-09-2024,19-09-2024,CUST-IN-212051,Kavya Nair,Consumer,India,Pune,Maharashtra,411001,West,FUR-TO-88379844,Stationery,Storage,Notebook,95.94,3,0,9.594
1658,IND-S9BQ6LNN,28-07-2024,31-07-2024,CUST-IN-986781,Arjun Iyer,Consumer,India,Jaipur,Rajasthan,302001,North,OFF-EA-34052069,Furniture,Furnishings,Bookshelf,34.79,7,0,10.7849
1659,IND-JKD19UYM,10-12-2024,15-12-2024,CUST-IN-883828,Priya Nair,Consumer,India,Hyderabad,Telangana,500001,South,TEC-ZF-24284503,Furniture,Phones,Sofa Set,160.776,3,0.2,10.0485
1660,IND-R891E656,29-05-2023,30-05-2023,CUST-IN-358664,Kavya Khan,Consumer,India,Ahmedabad,Gujarat,380001,West,TEC-GF-96140246,Furniture,Binders,Office Chair,88.752,3,0.2,27.735
1661,IND-F9HWCVOZ,02-10-2024,05-10-2024,CUST-IN-104854,Anjali Mehta,Consumer,India,Ahmedabad,Gujarat,380001,West,TEC-KX-38809598,Furniture,Binders,Sofa Set,13.904,2,0.2,5.214
1662,IND-E7XRK7B7,08-03-2025,12-03-2025,CUST-IN-328501,Neha Sharma,Corporate,India,Bengaluru,Karnataka,560001,South,FUR-QO-11136919,Electronics,Phones,Wireless Mouse,677.58,5,0.4,-158.102
1663,IND-YVGGKHIW,28-06-2025,01-07-2025,CUST-IN-914891,Kavya Singh,Corporate,India,Lucknow,Uttar Pradesh,226001,North,TEC-FI-85330592,Electronics,Binders,Laptop,13.896,3,0.7,-9.264
1664,IND-VGOVZIBB,20-02-2023,25-02-2023,CUST-IN-894758,Kavya Khan,Consumer,India,Kolkata,West Bengal,700001,East,FUR-LN-40635626,Electronics,Storage,Wireless Mouse,41.92,5,0.2,3.668
1665,IND-MUETWZ5F,02-12-2024,06-12-2024,CUST-IN-708545,Amit Patel,Consumer,India,Bhubaneswar,Odisha,751001,East,TEC-WY-29195201,Electronics,Accessories,Monitor,297.576,3,0.2,-7.4394
1666,IND-K4FDY9M2,01-05-2025,06-05-2025,CUST-IN-997317,Vikram Nair,Consumer,India,Hyderabad,Telangana,500001,South,OFF-HG-90439858,Electronics,Fasteners,Monitor,4.344,3,0.2,0.8688
1667,IND-U9W89ORX,01-10-2024,06-10-2024,CUST-IN-531215,Anjali Sharma,Consumer,India,Kochi,Kerala,682001,South,FUR-SF-15287688,Furniture,Accessories,Sofa Set,94.992,2,0.2,-2.3748
1668,IND-XUDHACPU,30-05-2023,04-06-2023,CUST-IN-912126,Amit Patel,Consumer,India,Mumbai,Maharashtra,400001,West,TEC-NU-11168644,Stationery,Paper,Pen Set,74.352,3,0.2,23.235
1669,IND-3VG981TM,13-04-2023,16-04-2023,CUST-IN-868178,Rohit Nair,Consumer,India,Bhubaneswar,Odisha,751001,East,FUR-IC-82742617,Stationery,Art,Desk Organizer,14.04,3,0.2,1.5795
1670,IND-1ZO4ZPJ7,08-09-2023,09-09-2023,CUST-IN-482462,Vikram Nair,Consumer,India,Pune,Maharashtra,411001,West,OFF-LZ-68584994,Stationery,Tables,Desk Organizer,1018.104,4,0.4,-373.3048
1671,IND-RMP3PVSB,04-04-2023,06-04-2023,CUST-IN-065841,Anjali Gupta,Consumer,India,Ahmedabad,Gujarat,380001,West,FUR-TR-54322890,Stationery,Phones,Pen Set,16.68,3,0.2,5.2125
1672,IND-YNJ69PV7,22-11-2025,25-11-2025,CUST-IN-670432,Anjali Iyer,Corporate,India,Mumbai,Maharashtra,400001,West,OFF-JP-38125098,Electronics,Accessories,Laptop,58.58,2,0,19.3314
1673,IND-4HRTO9QJ,15-12-2023,17-12-2023,CUST-IN-302823,Rohit Mehta,Consumer,India,Jaipur,Rajasthan,302001,North,TEC-SG-92846923,Furniture,Phones,Bookshelf,167.968,4,0.2,62.988
1674,IND-MTZHFBVY,01-04-2024,04-04-2024,CUST-IN-723373,Amit Das,Consumer,India,Chennai,Tamil Nadu,600001,South,OFF-UW-96595641,Stationery,Labels,Notebook,196.62,2,0,96.3438
1675,IND-AB5P4UTL,07-03-2023,11-03-2023,CUST-IN-727506,Rahul Reddy,Corporate,India,Kolkata,West Bengal,700001,East,OFF-EE-93048876,Electronics,Furnishings,Laptop,21.936,2,0.6,-10.4196
1676,IND-ABR4CZJ1,10-02-2023,11-02-2023,CUST-IN-272217,Kavya Nair,Corporate,India,Bhubaneswar,Odisha,751001,East,FUR-CN-98906705,Furniture,Binders,Office Chair,6.588,3,0.8,-10.2114
1677,IND-PK2LD8OV,20-05-2024,23-05-2024,CUST-IN-256902,Kavya Singh,Consumer,India,Delhi,Delhi,110001,North,TEC-CC-49265693,Furniture,Storage,Bookshelf,104.28,3,0,26.07
1678,IND-SZ1CRQOB,01-12-2023,04-12-2023,CUST-IN-636334,Anjali Patel,Consumer,India,Bhubaneswar,Odisha,751001,East,OFF-KO-96662631,Furniture,Paper,Wooden Table,17.94,3,0,8.7906
1679,IND-7M8RKUYU,06-05-2024,08-05-2024,CUST-IN-838959,Sneha Khan,Corporate,India,Pune,Maharashtra,411001,West,TEC-TI-06793938,Electronics,Storage,Monitor,64.784,1,0.2,-14.5764
1680,IND-PIHR1E9F,17-07-2024,18-07-2024,CUST-IN-723525,Arjun Khan,Corporate,India,Delhi,Delhi,110001,North,TEC-AE-30870101,Electronics,Phones,Wireless Mouse,32.382,3,0.4,4.3176
